COURSE_CODE,SESSION,MATNO,SCORE
UBT400,2018,ENG1403757,86
UBT400,2018,ENG1403764,78
UBT400,2018,ENG1403811,77
UBT400,2018,ENG1406165,76
UBT400,2018,ENG1406986,79
UBT400,2018,ENG1406999,61
UBT400,2018,ENG1407011,73
UBT400,2018,ENG1503879,83
UBT400,2018,ENG1503880,61
UBT400,2018,ENG1503881,68
UBT400,2018,ENG1503882,76
UBT400,2018,ENG1503884,82
UBT400,2018,ENG1503885,94
UBT400,2018,ENG1503886,78
UBT400,2018,ENG1503888,76
UBT400,2018,ENG1503889,66
UBT400,2018,ENG1503891,85
UBT400,2018,ENG1503893,65
UBT400,2018,ENG1503895,77
UBT400,2018,ENG1503896,74
UBT400,2018,ENG1503897,82
UBT400,2018,ENG1503898,83
UBT400,2018,ENG1503900,67
UBT400,2018,ENG1503901,78
UBT400,2018,ENG1503902,83
UBT400,2018,ENG1503903,73
UBT400,2018,ENG1503904,89
UBT400,2018,ENG1503905,70
UBT400,2018,ENG1503906,78
UBT400,2018,ENG1503907,57
UBT400,2018,ENG1503908,74
UBT400,2018,ENG1503909,76
UBT400,2018,ENG1503910,87
UBT400,2018,ENG1503911,90
UBT400,2018,ENG1503913,71
UBT400,2018,ENG1503914,73
UBT400,2018,ENG1503915,77
UBT400,2018,ENG1503916,75
UBT400,2018,ENG1503917,81
UBT400,2018,ENG1503918,69
UBT400,2018,ENG1503920,68
UBT400,2018,ENG1503921,69
UBT400,2018,ENG1503922,80
UBT400,2018,ENG1503926,74
UBT400,2018,ENG1503927,72
UBT400,2018,ENG1503928,73
UBT400,2018,ENG1503929,85
UBT400,2018,ENG1503930,87
UBT400,2018,ENG1503931,65
UBT400,2018,ENG1503932,77
UBT400,2018,ENG1503933,77
UBT400,2018,ENG1503934,76
UBT400,2018,ENG1503935,89
UBT400,2018,ENG1503937,74
UBT400,2018,ENG1503939,88
UBT400,2018,ENG1503940,82
UBT400,2018,ENG1503941,89
UBT400,2018,ENG1503942,82
UBT400,2018,ENG1503943,68
UBT400,2018,ENG1503944,70
UBT400,2018,ENG1503946,71
UBT400,2018,ENG1504166,86
UBT400,2018,ENG1507775,79
UBT400,2018,ENG1507783,71
UBT400,2018,ENG1507785,83
UBT400,2018,ENG1507786,89
UBT400,2018,ENG1508357,84
UBT400,2018,ENG1508634,82
UBT400,2018,ENG1604208,75
UBT400,2018,ENG1604212,83
UBT400,2018,ENG1604219,57
UBT400,2018,ENG1604223,80
UBT400,2018,ENG1604236,76
UBT400,2018,ENG1604239,84
UBT400,2018,ENG1604246,84
UBT400,2018,ENG1604289,71
UBT400,2018,ENG1604295,86
UBT400,2018,ENG1609285,82
ELA401,2018,ENG1503933,67
ELA401,2018,ENG1609285,65
ELA401,2018,ENG1503879,61
ELA202,2016,ENG1503879,54
EEE211,2015,ENG1403796,60
ELA302,2018,ENG1704335,48
CHM122,2018,ENG1407013,48
CHM122,2018,ENG1403737,34
EEE212,2018,ENG1704311,86
MTH125,2018,ENG1805365,72
MTH125,2018,ENG1805439,92
MTH110,2013,ENG1305471,45
MTH112,2013,ENG1305471,45
CHM111,2013,ENG1305471,55
PHY113,2013,ENG1305471,45
PHY111,2013,ENG1305471,28
GST111,2013,ENG1305471,72
GST112,2013,ENG1305471,54
MTH123,2013,ENG1305471,45
MTH125,2013,ENG1305471,33
CHM122,2013,ENG1305471,45
CHM124,2013,ENG1305471,53
PHY109,2013,ENG1305471,62
PHY124,2013,ENG1305471,46
GST121,2013,ENG1305471,64
GST122,2013,ENG1305471,60
GST123,2013,ENG1305471,50
PHY111,2014,ENG1305471,46
MTH125,2014,ENG1305471,45
MEE421,2018,1604246,70
MEE421,2018,1503942,66
MEE421,2018,1503885,48
MEE421,2018,1604223,63
MEE421,2018,1508358,58
MEE421,2018,1503929,68
MEE421,2018,1503880,70
MEE421,2018,1507785,45
MEE421,2018,1503884,68
MEE421,2018,1503931,54
MEE421,2018,1503911,70
MEE421,2018,1503916,69
MEE421,2018,1503936,64
MEE421,2018,1604239,74
MEE421,2018,1407002,46
MEE421,2018,1503889,52
MEE421,2018,1503940,58
MEE421,2018,1403770,55
MEE421,2018,1503901,61
MEE421,2018,1503905,72
MEE421,2018,1503898,57
MEE421,2018,1303697,45
MEE421,2018,1403798,50
MEE421,2018,1503904,72
MEE421,2018,1503917,56
MEE421,2018,1503932,61
MEE421,2018,1503928,62
MEE421,2018,1503887,68
MEE421,2018,1503900,55
MEE421,2018,1403768,58
MEE421,2018,1503882,58
MEE421,2018,1503906,79
MEE421,2018,1403789,56
MEE421,2018,1403781,56
MEE421,2018,1503896,57
MEE421,2018,1503881,61
MEE421,2018,1604289,49
MEE421,2018,1604236,65
MEE421,2018,1403796,65
MEE421,2018,1303685,45
MEE421,2018,1503937,59
MEE421,2018,1303634,47
MEE421,2018,1503946,56
MEE421,2018,1503891,67
MEE421,2018,1604257,57
MEE421,2018,1503939,55
MEE421,2018,1503914,50
MEE421,2018,1403775,32
MEE421,2018,1203106,55
MEE421,2018,1503944,69
MEE421,2018,1403761,48
MEE421,2018,1504166,69
MEE421,2018,1406999,56
MEE221,2018,ENG1303645,46
MEE221,2018,ENG1303682,25
MEE221,2018,ENG1503878,37
MEE221,2018,ENG1503945,65
MEE221,2018,ENG1507774,47
MEE221,2018,ENG1507782,49
MEE221,2018,ENG1508362,11
MEE221,2018,ENG1508537,48
MEE221,2018,ENG1604209,28
MEE221,2018,ENG1604210,58
MEE221,2018,ENG1604214,29
MEE221,2018,ENG1604216,45
MEE221,2018,ENG1604219,54
MEE221,2018,ENG1604220,29
MEE221,2018,ENG1604224,33
MEE221,2018,ENG1604227,32
MEE221,2018,ENG1604237,47
MEE221,2018,ENG1604249,31
MEE221,2018,ENG1604253,45
MEE221,2018,ENG1604255,31
MEE221,2018,ENG1604268,63
MEE221,2018,ENG1604274,50
MEE221,2018,ENG1604278,35
MEE221,2018,ENG1604288,54
MEE221,2018,ENG1604290,45
MEE221,2018,ENG1604291,55
MEE221,2018,ENG1607891,52
MEE221,2018,ENG1608890,21
MEE221,2018,ENG1608891,28
MEE221,2018,ENG1608892,35
MEE221,2018,ENG1608893,36
MEE221,2018,ENG1704079,84
MEE221,2018,ENG1704137,50
MEE221,2018,ENG1704141,36
MEE221,2018,ENG1704255,55
MEE221,2018,ENG1704256,56
MEE221,2018,ENG1704257,55
MEE221,2018,ENG1704258,61
MEE221,2018,ENG1704259,74
MEE221,2018,ENG1704260,76
MEE221,2018,ENG1704261,31
ELA202,2017,ENG1604264,54
ELA202,2017,ENG1604283,61
ELA202,2017,ENG1604213,66
ELA202,2017,ENG1604279,63
ELA202,2017,ENG1608892,42
ELA202,2017,ENG1604251,60
ELA202,2017,ENG1604286,42
ELA202,2017,ENG1508364,54
ELA202,2017,ENG1604230,58
ELA202,2017,ENG1604247,57
ELA202,2017,ENG1604268,64
ELA202,2017,ENG1604259,56
ELA202,2017,ENG1604287,54
ELA202,2017,ENG1604281,52
ELA202,2017,ENG1604256,60
ELA202,2017,ENG1604234,63
ELA202,2017,ENG1604275,51
ELA202,2017,ENG1604277,26
ELA202,2017,ENG1604217,64
ELA202,2017,ENG1604210,60
ELA202,2017,ENG1604227,32
ELA202,2017,ENG1604255,51
ELA202,2017,ENG1604293,57
ELA202,2017,ENG1604291,55
ELA202,2017,ENG1604266,54
ELA202,2017,ENG1604225,48
ELA202,2017,ENG1604288,56
ELA202,2017,ENG1604238,60
ELA202,2017,ENG1604272,53
ELA202,2017,ENG1604271,51
ELA202,2017,ENG1609284,57
ELA202,2017,ENG1608889,32
ELA202,2017,ENG1604254,42
ELA202,2017,ENG1607771,62
ELA202,2017,ENG1604284,65
ELA202,2017,ENG1604226,62
ELA202,2017,ENG1604207,60
ELA202,2017,ENG1604231,48
ELA202,2017,ENG1503878,50
ELA202,2017,ENG1604211,43
ELA202,2017,ENG1608890,16
ELA202,2017,ENG1507644,63
ELA202,2017,ENG1508537,56
ELA202,2017,ENG1604248,51
ELA202,2017,ENG1604290,41
ELA202,2017,ENG1503456,60
ELA202,2017,ENG1604260,65
ELA202,2017,ENG1604229,61
ELA202,2017,ENG1604276,28
ELA202,2017,ENG1604252,55
ELA202,2017,ENG1604280,47
ELA202,2017,ENG1608893,28
ELA202,2017,ENG1604209,26
ELA202,2017,ENG1604233,67
ELA202,2017,ENG1604285,52
ELA202,2017,ENG1604250,58
ELA202,2017,ENG1604216,65
ELA202,2017,ENG1503923,70
ELA202,2017,ENG1507777,57
ELA202,2017,ENG1604262,63
ELA202,2017,ENG1604292,57
ELA202,2017,ENG1604243,60
ELA202,2017,ENG1604249,53
ELA202,2017,ENG1604253,60
ELA202,2017,ENG1604222,54
ELA202,2017,ENG1604267,45
ELA202,2017,ENG1604242,57
ELA202,2017,ENG1604220,12
ELA202,2017,ENG1604224,55
ELA202,2017,ENG1604228,56
ELA202,2017,ENG1604240,60
ELA202,2017,ENG1406989,50
ELA202,2017,ENG1604218,61
ELA202,2017,ENG1604274,48
ELA202,2017,ENG1307618,38
ELA202,2017,ENG1604294,70
ELA202,2017,ENG1508359,58
ELA202,2017,ENG1609165,54
ELA202,2017,ENG1606990,54
ELA202,2017,ENG1607960,65
ELA202,2017,ENG1704314,54
ELA202,2017,ENG1403776,37
ELA202,2017,ENG1604269,50
ELA202,2017,ENG1609423,46
ELA202,2017,ENG1604244,52
ELA202,2017,ENG1604235,27
ELA202,2017,ENG1704301,57
ELA202,2017,ENG1704331,7
ELA202,2017,ENG1604232,60
ELA202,2017,ENG1704291,47
ELA202,2017,ENG1704335,60
ELA202,2017,ENG1607841,36
ELA202,2017,ENG1709534,60
ELA202,2017,ENG1607635,50
ELA202,2017,ENG1607635,4
ELA202,2017,ENG1604245,51
ELA202,2017,ENG1708915,55
ELA202,2017,ENG1607457,53
ELA202,2017,ENG1503945,50
ELA202,2017,ENG1503893,54
ELA202,2017,ENG1403739,41
ELA202,2017,ENG1503881,48
ELA202,2017,ENG1708916,71
ELA202,2017,ENG1709338,64
ELA202,2017,ENG1704304,54
ELA202,2017,ENG1607666,56
ELA202,2017,ENG1709779,60
ELA202,2017,ENG1709669,55
ELA202,2017,ENG1709339,45
PRE212,2017,ENG1303640,60
PRE212,2017,ENG1307618,64
PRE212,2017,ENG1403739,37
PRE212,2017,ENG1502862,54
PRE212,2017,ENG1503456,74
PRE212,2017,ENG1503878,40
PRE212,2017,ENG1503881,46
PRE212,2017,ENG1503889,55
PRE212,2017,ENG1503891,37
PRE212,2017,ENG1503923,83
PRE212,2017,ENG1507774,41
PRE212,2017,ENG1503945,53
PRE212,2017,ENG1507644,79
PRE212,2017,ENG1507777,52
PRE212,2017,ENG1508364,60
PRE212,2017,ENG1508537,53
PRE212,2017,ENG1604207,70
PRE212,2017,ENG1604210,75
PRE212,2017,ENG1604211,72
PRE212,2017,ENG1604213,60
PRE212,2017,ENG1604216,77
PRE212,2017,ENG1604217,70
PRE212,2017,ENG1604218,48
PRE212,2017,ENG1604219,68
PRE212,2017,ENG1604220,50
PRE212,2017,ENG1604221,80
PRE212,2017,ENG1604222,79
PRE212,2017,ENG1604224,61
PRE212,2017,ENG1604225,78
PRE212,2017,ENG1604226,75
PRE212,2017,ENG1604227,56
PRE212,2017,ENG1604228,71
PRE212,2017,ENG1604229,78
PRE212,2017,ENG1604230,72
PRE212,2017,ENG1604231,66
PRE212,2017,ENG1604232,60
PRE212,2017,ENG1604233,74
PRE212,2017,ENG1604234,70
PRE212,2017,ENG1604235,70
PRE212,2017,ENG1604238,66
PRE212,2017,ENG1604240,68
PRE212,2017,ENG1604241,61
PRE212,2017,ENG1604242,62
PRE212,2017,ENG1604243,66
PRE212,2017,ENG1604244,57
PRE212,2017,ENG1604245,55
PRE212,2017,ENG1604247,80
PRE212,2017,ENG1604248,66
PRE212,2017,ENG1604249,51
PRE212,2017,ENG1604250,71
PRE212,2017,ENG1604251,64
PRE212,2017,ENG1604252,75
PRE212,2017,ENG1604253,67
PRE212,2017,ENG1604254,71
PRE212,2017,ENG1604255,50
PRE212,2017,ENG1604256,67
PRE212,2017,ENG1604258,52
PRE212,2017,ENG1604259,50
PRE212,2017,ENG1604260,58
PRE212,2017,ENG1604262,50
PRE212,2017,ENG1604264,74
PRE212,2017,ENG1604265,55
PRE212,2017,ENG1604266,67
PRE212,2017,ENG1604267,65
PRE212,2017,ENG1604268,55
PRE212,2017,ENG1604269,50
PRE212,2017,ENG1604271,70
PRE212,2017,ENG1604272,78
PRE212,2017,ENG1604273,67
PRE212,2017,ENG1604274,73
PRE212,2017,ENG1604275,50
PRE212,2017,ENG1604279,65
PRE212,2017,ENG1604280,54
PRE212,2017,ENG1604281,60
PRE212,2017,ENG1604283,52
PRE212,2017,ENG1604284,54
PRE212,2017,ENG1604285,55
PRE212,2017,ENG1604286,53
PRE212,2017,ENG1604287,77
PRE212,2017,ENG1604288,78
PRE212,2017,ENG1604290,58
PRE212,2017,ENG1604291,50
PRE212,2017,ENG1604292,50
PRE212,2017,ENG1604293,65
PRE212,2017,ENG1604294,84
PRE212,2017,ENG1604348,75
PRE212,2017,ENG1604380,57
PRE212,2017,ENG1604420,64
PRE212,2017,ENG1606990,70
PRE212,2017,ENG1607457,52
PRE212,2017,ENG1607635,78
PRE212,2017,ENG1607666,82
PRE212,2017,ENG1607674,61
PRE212,2017,ENG1607771,74
PRE212,2017,ENG1607960,75
PRE212,2017,ENG1608889,50
PRE212,2017,ENG1608892,30
PRE212,2017,ENG1608893,45
PRE212,2017,ENG1609165,65
PRE212,2017,ENG1609284,78
PRE212,2017,ENG1609423,47
PRE212,2017,ENG1704291,64
PRE212,2017,ENG1704301,63
PRE212,2017,ENG1704304,60
PRE212,2017,ENG1704314,50
PRE212,2017,ENG1704331,73
PRE212,2017,ENG1704335,54
PRE212,2017,ENG1708915,63
PRE212,2017,ENG1708916,94
PRE212,2017,ENG1709338,90
PRE212,2017,ENG1709339,61
PRE212,2017,ENG1709534,74
PRE212,2017,ENG1709669,50
PRE212,2017,ENG1709779,68
PRE212,2017,ENG1707847,21
PRE212,2017,ENG1403742,54
PRE212,2017,ENG1403757,46
PRE212,2017,ENG1403792,50
PRE212,2017,ENG1503920,70
PRE212,2017,ENG1504209,53
PRE212,2017,ENG1604295,58
PRE212,2017,ENG1503944,53
PRE212,2017,ENG1503940,63
PRE212,2017,ENG1503913,61
PRE212,2017,ENG1503908,53
PRE212,2017,ENG1503901,66
PRE212,2017,ENG1503898,67
PRE212,2017,ENG1503897,55
PRE212,2017,ENG1303635,38
PRE212,2017,ENG1503938,31
EMA282,2017,ENG1303640,60
EMA282,2017,ENG1502862,55
EMA282,2017,ENG1503456,65
EMA282,2017,ENG1503878,45
EMA282,2017,ENG1503923,58
EMA282,2017,ENG1503945,80
EMA282,2017,ENG1507644,76
EMA282,2017,ENG1507777,60
EMA282,2017,ENG1508359,70
EMA282,2017,ENG1508364,50
EMA282,2017,ENG1508537,70
EMA282,2017,ENG1604207,65
EMA282,2017,ENG1604210,75
EMA282,2017,ENG1604211,70
EMA282,2017,ENG1604213,79
EMA282,2017,ENG1604216,55
EMA282,2017,ENG1604217,75
EMA282,2017,ENG1604218,71
EMA282,2017,ENG1604219,50
EMA282,2017,ENG1604220,43
EMA282,2017,ENG1604221,72
EMA282,2017,ENG1604222,68
EMA282,2017,ENG1604224,60
EMA282,2017,ENG1604225,80
EMA282,2017,ENG1604226,80
EMA282,2017,ENG1604227,50
EMA282,2017,ENG1604228,73
EMA282,2017,ENG1604229,70
EMA282,2017,ENG1604230,75
EMA282,2017,ENG1604231,50
EMA282,2017,ENG1604232,60
EMA282,2017,ENG1604233,61
EMA282,2017,ENG1604234,67
EMA282,2017,ENG1604235,75
EMA282,2017,ENG1604238,70
EMA282,2017,ENG1604240,60
EMA282,2017,ENG1604241,55
EMA282,2017,ENG1604242,65
EMA282,2017,ENG1604243,65
EMA282,2017,ENG1604244,60
EMA282,2017,ENG1604245,60
EMA282,2017,ENG1604247,72
EMA282,2017,ENG1604248,55
EMA282,2017,ENG1604249,37
EMA282,2017,ENG1604250,80
EMA282,2017,ENG1604252,55
EMA282,2017,ENG1604253,58
EMA282,2017,ENG1604254,75
EMA282,2017,ENG1604255,60
EMA282,2017,ENG1604256,85
EMA282,2017,ENG1604258,31
EMA282,2017,ENG1604259,28
EMA282,2017,ENG1604260,50
EMA282,2017,ENG1604262,53
EMA282,2017,ENG1604264,55
EMA282,2017,ENG1604265,45
EMA282,2017,ENG1604266,85
EMA282,2017,ENG1604267,37
EMA282,2017,ENG1604268,72
EMA282,2017,ENG1604269,61
EMA282,2017,ENG1604271,50
EMA282,2017,ENG1604272,68
EMA282,2017,ENG1604273,65
EMA282,2017,ENG1604274,42
EMA282,2017,ENG1604275,50
EMA282,2017,ENG1604279,55
EMA282,2017,ENG1604280,38
EMA282,2017,ENG1604281,53
EMA282,2017,ENG1604283,75
EMA282,2017,ENG1604284,75
EMA282,2017,ENG1604285,50
EMA282,2017,ENG1604286,50
EMA282,2017,ENG1604287,60
EMA282,2017,ENG1604288,55
EMA282,2017,ENG1604290,60
EMA282,2017,ENG1604291,55
EMA282,2017,ENG1604292,75
EMA282,2017,ENG1604293,60
EMA282,2017,ENG1604294,79
EMA282,2017,ENG1606990,55
EMA282,2017,ENG1607457,50
EMA282,2017,ENG1607635,61
EMA282,2017,ENG1607666,75
EMA282,2017,ENG1607674,53
EMA282,2017,ENG1607771,67
EMA282,2017,ENG1607960,72
EMA282,2017,ENG1608889,75
EMA282,2017,ENG1608892,62
EMA282,2017,ENG1608893,70
EMA282,2017,ENG1609165,50
EMA282,2017,ENG1609284,75
EMA282,2017,ENG1704291,67
EMA282,2017,ENG1704301,72
EMA282,2017,ENG1704304,55
EMA282,2017,ENG1704314,51
EMA282,2017,ENG1704331,67
EMA282,2017,ENG1704335,66
EMA282,2017,ENG1708915,73
EMA282,2017,ENG1708916,70
EMA282,2017,ENG1709338,77
EMA282,2017,ENG1709339,55
EMA282,2017,ENG1709534,54
EMA282,2017,ENG1709669,55
EMA282,2017,ENG1709779,77
EMA282,2017,ENG1002537,52
EMA282,2017,ENG1206118,32
EMA282,2017,ENG1303693,43
EMA282,2017,ENG1403742,55
EMA282,2017,ENG1403792,26
EMA282,2017,ENG1503885,65
EMA282,2017,ENG1503920,65
EMA282,2017,ENG1508362,75
EMA282,2017,ENG1504209,55
EMA282,2017,ENG1602411,60
EMA282,2017,ENG1604276,57
EMA282,2017,ENG1604277,55
EMA282,2017,ENG1705001,76
EMA282,2017,ENG1704304,55
CHE222,2017,ENG1203051,40
CHE222,2017,ENG1203067,32
CHE222,2017,ENG1303074,45
CHE222,2017,ENG1403755,30
CHE222,2017,ENG1307618,65
CHE222,2017,ENG1403739,38
CHE222,2017,ENG1403742,34
CHE222,2017,ENG1403792,47
CHE222,2017,ENG1502862,63
CHE222,2017,ENG1503456,77
CHE222,2017,ENG1503878,53
CHE222,2017,ENG1503885,56
CHE222,2017,ENG1503915,61
CHE222,2017,ENG1503923,63
CHE222,2017,ENG1503940,52
CHE222,2017,ENG1503945,47
CHE222,2017,ENG1507644,73
CHE222,2017,ENG1507777,57
CHE222,2017,ENG1508359,60
CHE222,2017,ENG1504209,60
CHE222,2017,ENG1508537,56
CHE222,2017,ENG1604207,73
CHE222,2017,ENG1604210,65
CHE222,2017,ENG1604211,58
CHE222,2017,ENG1604213,71
CHE222,2017,ENG1604216,80
CHE222,2017,ENG1604217,76
CHE222,2017,ENG1604218,54
CHE222,2017,ENG1604219,60
CHE222,2017,ENG1604220,50
CHE222,2017,ENG1604221,79
CHE222,2017,ENG1604222,62
CHE222,2017,ENG1604224,68
CHE222,2017,ENG1604225,68
CHE222,2017,ENG1604226,74
CHE222,2017,ENG1604227,74
CHE222,2017,ENG1604228,50
CHE222,2017,ENG1604229,74
CHE222,2017,ENG1604230,70
CHE222,2017,ENG1604231,60
CHE222,2017,ENG1604232,58
CHE222,2017,ENG1604233,70
CHE222,2017,ENG1604234,67
CHE222,2017,ENG1604235,60
CHE222,2017,ENG1604238,67
CHE222,2017,ENG1604240,65
CHE222,2017,ENG1604241,70
CHE222,2017,ENG1604242,74
CHE222,2017,ENG1604243,60
CHE222,2017,ENG1604244,67
CHE222,2017,ENG1604245,64
CHE222,2017,ENG1604247,60
CHE222,2017,ENG1604248,51
CHE222,2017,ENG1604249,37
CHE222,2017,ENG1604250,57
CHE222,2017,ENG1604251,57
CHE222,2017,ENG1604252,56
CHE222,2017,ENG1604253,55
CHE222,2017,ENG1604254,60
CHE222,2017,ENG1604256,78
CHE222,2017,ENG1604258,56
CHE222,2017,ENG1604259,46
CHE222,2017,ENG1604260,58
CHE222,2017,ENG1604262,57
CHE222,2017,ENG1604264,55
CHE222,2017,ENG1604265,60
CHE222,2017,ENG1604266,66
CHE222,2017,ENG1604267,55
CHE222,2017,ENG1604268,53
CHE222,2017,ENG1604269,38
CHE222,2017,ENG1604271,71
CHE222,2017,ENG1604272,74
CHE222,2017,ENG1604273,70
CHE222,2017,ENG1604274,58
CHE222,2017,ENG1604275,50
CHE222,2017,ENG1604279,66
CHE222,2017,ENG1604280,50
CHE222,2017,ENG1604281,58
CHE222,2017,ENG1604283,52
CHE222,2017,ENG1604284,72
CHE222,2017,ENG1604285,67
CHE222,2017,ENG1604286,56
CHE222,2017,ENG1604287,60
CHE222,2017,ENG1604288,65
CHE222,2017,ENG1604290,50
CHE222,2017,ENG1604291,70
CHE222,2017,ENG1604292,63
CHE222,2017,ENG1604293,67
CHE222,2017,ENG1604294,75
CHE222,2017,ENG1604348,65
CHE222,2017,ENG1604380,54
CHE222,2017,ENG1604420,61
CHE222,2017,ENG1606990,55
CHE222,2017,ENG1607457,50
CHE222,2017,ENG1607635,73
CHE222,2017,ENG1607666,74
CHE222,2017,ENG1607674,72
CHE222,2017,ENG1607771,70
CHE222,2017,ENG1607847,47
CHE222,2017,ENG1607960,73
CHE222,2017,ENG1608889,57
CHE222,2017,ENG1608892,37
CHE222,2017,ENG1608893,58
CHE222,2017,ENG1609165,61
CHE222,2017,ENG1609284,66
CHE222,2017,ENG1609423,54
CHE222,2017,ENG1704291,60
CHE222,2017,ENG1704301,58
CHE222,2017,ENG1704304,45
CHE222,2017,ENG1704314,53
CHE222,2017,ENG1704331,60
CHE222,2017,ENG1704335,61
CHE222,2017,ENG1708915,67
CHE222,2017,ENG1708916,77
CHE222,2017,ENG1709338,74
CHE222,2017,ENG1709339,28
CHE222,2017,ENG1709534,56
CHE222,2017,ENG1709669,34
CHE222,2017,ENG1709779,53
MEE222,2017,ENG1002553,40
MEE222,2017,ENG1203099,31
MEE222,2017,ENG1303640,43
MEE222,2017,ENG1303645,31
MEE222,2017,ENG1307618,52
MEE222,2017,ENG1403739,60
MEE222,2017,ENG1403755,15
MEE222,2017,ENG1406999,39
MEE222,2017,ENG1502862,55
MEE222,2017,ENG1503456,46
MEE222,2017,ENG1503878,40
MEE222,2017,ENG1503881,40
MEE222,2017,ENG1503889,34
MEE222,2017,ENG1503923,51
MEE222,2017,ENG1507774,35
MEE222,2017,ENG1503945,47
MEE222,2017,ENG1507644,47
MEE222,2017,ENG1507777,43
MEE222,2017,ENG1508359,58
MEE222,2017,ENG1508364,50
MEE222,2017,ENG1508537,43
MEE222,2017,ENG1604207,50
MEE222,2017,ENG1604210,48
MEE222,2017,ENG1604211,37
MEE222,2017,ENG1604213,52
MEE222,2017,ENG1604216,48
MEE222,2017,ENG1604217,62
MEE222,2017,ENG1604218,76
MEE222,2017,ENG1604219,24
MEE222,2017,ENG1604220,21
MEE222,2017,ENG1604221,58
MEE222,2017,ENG1604222,55
MEE222,2017,ENG1604224,52
MEE222,2017,ENG1604225,70
MEE222,2017,ENG1604226,78
MEE222,2017,ENG1604227,42
MEE222,2017,ENG1604228,52
MEE222,2017,ENG1604229,50
MEE222,2017,ENG1604230,56
MEE222,2017,ENG1604231,45
MEE222,2017,ENG1604232,61
MEE222,2017,ENG1604233,55
MEE222,2017,ENG1604234,57
MEE222,2017,ENG1604235,45
MEE222,2017,ENG1604238,51
MEE222,2017,ENG1604240,54
MEE222,2017,ENG1604241,61
MEE222,2017,ENG1604242,43
MEE222,2017,ENG1604243,52
MEE222,2017,ENG1604244,70
MEE222,2017,ENG1604245,60
MEE222,2017,ENG1604247,55
MEE222,2017,ENG1604248,74
MEE222,2017,ENG1604249,39
MEE222,2017,ENG1604250,80
MEE222,2017,ENG1604251,56
MEE222,2017,ENG1604252,62
MEE222,2017,ENG1604253,36
MEE222,2017,ENG1604254,71
MEE222,2017,ENG1604255,56
MEE222,2017,ENG1604256,83
MEE222,2017,ENG1604258,57
MEE222,2017,ENG1604259,70
MEE222,2017,ENG1604260,57
MEE222,2017,ENG1604262,60
MEE222,2017,ENG1604264,57
MEE222,2017,ENG1604265,60
MEE222,2017,ENG1604266,63
MEE222,2017,ENG1604267,57
MEE222,2017,ENG1604268,54
MEE222,2017,ENG1604269,64
MEE222,2017,ENG1604271,72
MEE222,2017,ENG1604272,74
MEE222,2017,ENG1604273,74
MEE222,2017,ENG1604274,40
MEE222,2017,ENG1604275,52
MEE222,2017,ENG1604279,61
MEE222,2017,ENG1604280,38
MEE222,2017,ENG1604281,53
MEE222,2017,ENG1604283,53
MEE222,2017,ENG1604284,60
MEE222,2017,ENG1604285,36
MEE222,2017,ENG1604286,42
MEE222,2017,ENG1604287,47
MEE222,2017,ENG1604288,51
MEE222,2017,ENG1604290,36
MEE222,2017,ENG1604291,42
MEE222,2017,ENG1604292,52
MEE222,2017,ENG1604293,57
MEE222,2017,ENG1604294,68
MEE222,2017,ENG1604348,54
MEE222,2017,ENG1604380,60
MEE222,2017,ENG1604420,53
MEE222,2017,ENG1606990,61
MEE222,2017,ENG1607457,52
MEE222,2017,ENG1607635,40
MEE222,2017,ENG1607666,60
MEE222,2017,ENG1607674,68
MEE222,2017,ENG1607771,67
MEE222,2017,ENG1607847,34
MEE222,2017,ENG1607960,60
MEE222,2017,ENG1608889,41
MEE222,2017,ENG1608892,33
MEE222,2017,ENG1608893,31
MEE222,2017,ENG1609165,64
MEE222,2017,ENG1609284,55
MEE222,2017,ENG1609423,47
MEE222,2017,ENG1704291,61
MEE222,2017,ENG1704301,53
MEE222,2017,ENG1704304,79
MEE222,2017,ENG1704314,60
MEE222,2017,ENG1704331,52
MEE222,2017,ENG1704335,60
MEE222,2017,ENG1708915,70
MEE222,2017,ENG1708916,92
MEE222,2017,ENG1709338,85
MEE222,2017,ENG1709339,54
MEE222,2017,ENG1709534,39
MEE222,2017,ENG1709669,45
MEE222,2017,ENG1709779,63
EEE212,2017,ENG1307618,36
EEE212,2017,ENG1403739,12
EEE212,2017,ENG1502862,41
EEE212,2017,ENG1503456,60
EEE212,2017,ENG1503878,35
EEE212,2017,ENG1503889,39
EEE212,2017,ENG1503891,26
EEE212,2017,ENG1503923,54
EEE212,2017,ENG1507774,55
EEE212,2017,ENG1503945,70
EEE212,2017,ENG1507644,48
EEE212,2017,ENG1507777,45
EEE212,2017,ENG1508359,45
EEE212,2017,ENG1508364,52
EEE212,2017,ENG1508537,63
EEE212,2017,ENG1604207,45
EEE212,2017,ENG1604210,10
EEE212,2017,ENG1604211,71
EEE212,2017,ENG1604213,60
EEE212,2017,ENG1604216,78
EEE212,2017,ENG1604217,52
EEE212,2017,ENG1604218,60
EEE212,2017,ENG1604220,32
EEE212,2017,ENG1604221,77
EEE212,2017,ENG1604222,60
EEE212,2017,ENG1604224,50
EEE212,2017,ENG1604225,70
EEE212,2017,ENG1604226,80
EEE212,2017,ENG1604227,35
EEE212,2017,ENG1604228,51
EEE212,2017,ENG1604229,65
EEE212,2017,ENG1604230,61
EEE212,2017,ENG1604231,51
EEE212,2017,ENG1604232,60
